item,amount,url
Crystal halberd,2,https://runescape.wiki/w/Exchange:Crystal_halberd
Crystal helm,5,https://runescape.wiki/w/Exchange:Crystal_helm
Crystal impling jar,100,https://runescape.wiki/w/Exchange:Crystal_impling_jar
Crystal key,100,https://runescape.wiki/w/Exchange:Crystal_key
Crystal legs,5,https://runescape.wiki/w/Exchange:Crystal_legs
Crystal orb,2,https://runescape.wiki/w/Exchange:Crystal_orb
Crystal shield,2,https://runescape.wiki/w/Exchange:Crystal_shield
Crystal skillchompa,20000,https://runescape.wiki/w/Exchange:Crystal_skillchompa
Crystal staff,2,https://runescape.wiki/w/Exchange:Crystal_staff
Crystal tool seed,100,https://runescape.wiki/w/Exchange:Crystal_tool_seed
Crystal tool siphon,200,https://runescape.wiki/w/Exchange:Crystal_tool_siphon
Crystal wand,2,https://runescape.wiki/w/Exchange:Crystal_wand
Crystal ward,2,https://runescape.wiki/w/Exchange:Crystal_ward
Crystal weapon seed,100,https://runescape.wiki/w/Exchange:Crystal_weapon_seed
Crystalline essence,100,https://runescape.wiki/w/Exchange:Crystalline_essence
Cup of hot water,100,https://runescape.wiki/w/Exchange:Cup_of_hot_water
Cup of tea,1000,https://runescape.wiki/w/Exchange:Cup_of_tea
Cup of water,100,https://runescape.wiki/w/Exchange:Cup_of_water
Cured yak-hide,5000,https://runescape.wiki/w/Exchange:Cured_yak-hide
Curry,200,https://runescape.wiki/w/Exchange:Curry
Curry leaf,5000,https://runescape.wiki/w/Exchange:Curry_leaf
Curry tree seed,100,https://runescape.wiki/w/Exchange:Curry_tree_seed
Cursed Amascut sand,100,https://runescape.wiki/w/Exchange:Cursed_Amascut_sand
Cyan Candy Cane Token,2,https://runescape.wiki/w/Exchange:Cyan_Candy_Cane_Token
Cyclopean helmet,10,https://runescape.wiki/w/Exchange:Cyclopean_helmet
Daemoncap zygomite (unchecked),100,https://runescape.wiki/w/Exchange:Daemoncap_zygomite_(unchecked)
Dagannoth Kings teleport,1000,https://runescape.wiki/w/Exchange:Dagannoth_Kings_teleport
Dagannoth bones,10000,https://runescape.wiki/w/Exchange:Dagannoth_bones
Dagannoth hide,500,https://runescape.wiki/w/Exchange:Dagannoth_hide
Dagon'hai hat,10,https://runescape.wiki/w/Exchange:Dagon%27hai_hat
Dagon'hai robe bottom,10,https://runescape.wiki/w/Exchange:Dagon%27hai_robe_bottom
Dagon'hai robe top,10,https://runescape.wiki/w/Exchange:Dagon%27hai_robe_top
Dagon'hai robes set,10,https://runescape.wiki/w/Exchange:Dagon%27hai_robes_set
Daisy Basket Token,2,https://runescape.wiki/w/Exchange:Daisy_Basket_Token
Dancer outfit token,2,https://runescape.wiki/w/Exchange:Dancer_outfit_token
Dareeyak teleport (item),1000,https://runescape.wiki/w/Exchange:Dareeyak_teleport_(item)
Dark Facet of Grace,2,https://runescape.wiki/w/Exchange:Dark_Facet_of_Grace
Dark Facet of Luck,2,https://runescape.wiki/w/Exchange:Dark_Facet_of_Luck
Dark Facet of Passage,2,https://runescape.wiki/w/Exchange:Dark_Facet_of_Passage
Dark Phoenix Knight Armour token,2,https://runescape.wiki/w/Exchange:Dark_Phoenix_Knight_Armour_token
Dark Shard of Leng,2,https://runescape.wiki/w/Exchange:Dark_Shard_of_Leng
Dark Sliver of Leng,2,https://runescape.wiki/w/Exchange:Dark_Sliver_of_Leng
Dark animica,25000,https://runescape.wiki/w/Exchange:Dark_animica
Dark animica stone spirit,25000,https://runescape.wiki/w/Exchange:Dark_animica_stone_spirit
Dark arrow,10000,https://runescape.wiki/w/Exchange:Dark_arrow
Dark arrowheads,100000,https://runescape.wiki/w/Exchange:Dark_arrowheads
Dark bow,10,https://runescape.wiki/w/Exchange:Dark_bow
Dark cavalier,2,https://runescape.wiki/w/Exchange:Dark_cavalier
Dark ice shard,2,https://runescape.wiki/w/Exchange:Dark_ice_shard
Dark ice sliver,2,https://runescape.wiki/w/Exchange:Dark_ice_sliver
Dark kebbit fur,100,https://runescape.wiki/w/Exchange:Dark_kebbit_fur
Dark mystic boots,100,https://runescape.wiki/w/Exchange:Dark_mystic_boots
Dark mystic gloves,100,https://runescape.wiki/w/Exchange:Dark_mystic_gloves
Dark mystic hat,100,https://runescape.wiki/w/Exchange:Dark_mystic_hat
Dark mystic robe bottom,100,https://runescape.wiki/w/Exchange:Dark_mystic_robe_bottom
Dark mystic robe top,100,https://runescape.wiki/w/Exchange:Dark_mystic_robe_top
Dark mystic robes set,100,https://runescape.wiki/w/Exchange:Dark_mystic_robes_set
Dashing kebbit fur,100,https://runescape.wiki/w/Exchange:Dashing_kebbit_fur
Davy kebbit hat,100,https://runescape.wiki/w/Exchange:Davy_kebbit_hat
Dazzling whirligig shell,100,https://runescape.wiki/w/Exchange:Dazzling_whirligig_shell
Deacon demon pouch,5000,https://runescape.wiki/w/Exchange:Deacon_demon_pouch
Deadly Highwayman's Outfit (Master) token,2,https://runescape.wiki/w/Exchange:Deadly_Highwayman%27s_Outfit_(Master)_token
Death Lotus chaps,2,https://runescape.wiki/w/Exchange:Death_Lotus_chaps
Death Lotus chestplate,2,https://runescape.wiki/w/Exchange:Death_Lotus_chestplate
Death Lotus hood,2,https://runescape.wiki/w/Exchange:Death_Lotus_hood
Death guard (tier 20),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_20)
Death guard (tier 30),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_30)
Death guard (tier 40),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_40)
Death guard (tier 50),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_50)
Death guard (tier 60),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_60)
Death guard (tier 70),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_70)
Death guard (tier 80),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_80)
Death guard (tier 90),100,https://runescape.wiki/w/Exchange:Death_guard_(tier_90)
Death lotus extract,100,https://runescape.wiki/w/Exchange:Death_lotus_extract
Death notes,100,https://runescape.wiki/w/Exchange:Death_notes
Death rune,25000,https://runescape.wiki/w/Exchange:Death_rune
Death talisman,100,https://runescape.wiki/w/Exchange:Death_talisman
Death tiara,100,https://runescape.wiki/w/Exchange:Death_tiara
Deathdealer boots (tier 70),100,https://runescape.wiki/w/Exchange:Deathdealer_boots_(tier_70)
Deathdealer boots (tier 80),100,https://runescape.wiki/w/Exchange:Deathdealer_boots_(tier_80)
Deathdealer boots (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_boots_(tier_90)
Deathdealer gloves (tier 70),100,https://runescape.wiki/w/Exchange:Deathdealer_gloves_(tier_70)
Deathdealer gloves (tier 80),100,https://runescape.wiki/w/Exchange:Deathdealer_gloves_(tier_80)
Deathdealer gloves (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_gloves_(tier_90)
Deathdealer hood (tier 70),100,https://runescape.wiki/w/Exchange:Deathdealer_hood_(tier_70)
Deathdealer hood (tier 80),100,https://runescape.wiki/w/Exchange:Deathdealer_hood_(tier_80)
Deathdealer hood (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_hood_(tier_90)
Deathdealer robe bottom (tier 70),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_bottom_(tier_70)
Deathdealer robe bottom (tier 80),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_bottom_(tier_80)
Deathdealer robe bottom (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_bottom_(tier_90)
Deathdealer robe top (tier 70),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_top_(tier_70)
Deathdealer robe top (tier 80),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_top_(tier_80)
Deathdealer robe top (tier 90),100,https://runescape.wiki/w/Exchange:Deathdealer_robe_top_(tier_90)
Deathspore arrow tips,10000,https://runescape.wiki/w/Exchange:Deathspore_arrow_tips
Deathspore arrows,10000,https://runescape.wiki/w/Exchange:Deathspore_arrows
Deathstorm drape,10,https://runescape.wiki/w/Exchange:Deathstorm_drape
Deathtouch bracelet,100,https://runescape.wiki/w/Exchange:Deathtouch_bracelet
Deathwarden boots (tier 20),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_20)
Deathwarden boots (tier 30),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_30)
Deathwarden boots (tier 40),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_40)
Deathwarden boots (tier 50),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_50)
Deathwarden boots (tier 60),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_60)
Deathwarden boots (tier 70),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_70)
Deathwarden boots (tier 80),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_80)
Deathwarden boots (tier 90),100,https://runescape.wiki/w/Exchange:Deathwarden_boots_(tier_90)
Deathwarden gloves (tier 20),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_20)
Deathwarden gloves (tier 30),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_30)
Deathwarden gloves (tier 40),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_40)
Deathwarden gloves (tier 50),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_50)
Deathwarden gloves (tier 60),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_60)
Deathwarden gloves (tier 70),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_70)
Deathwarden gloves (tier 80),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_80)
Deathwarden gloves (tier 90),100,https://runescape.wiki/w/Exchange:Deathwarden_gloves_(tier_90)
Deathwarden hood (tier 20),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_20)
Deathwarden hood (tier 30),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_30)
Deathwarden hood (tier 40),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_40)
Deathwarden hood (tier 50),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_50)
Deathwarden hood (tier 60),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_60)
Deathwarden hood (tier 70),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_70)
Deathwarden hood (tier 80),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_80)
Deathwarden hood (tier 90),100,https://runescape.wiki/w/Exchange:Deathwarden_hood_(tier_90)
Deathwarden robe bottom (tier 20),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_20)
Deathwarden robe bottom (tier 30),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_30)
Deathwarden robe bottom (tier 40),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_40)
Deathwarden robe bottom (tier 50),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_50)
Deathwarden robe bottom (tier 60),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_60)
Deathwarden robe bottom (tier 70),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_70)
Deathwarden robe bottom (tier 80),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_80)
Deathwarden robe bottom (tier 90),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_bottom_(tier_90)
Deathwarden robe top (tier 20),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_20)
Deathwarden robe top (tier 30),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_30)
Deathwarden robe top (tier 40),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_40)
Deathwarden robe top (tier 50),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_50)
Deathwarden robe top (tier 60),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_60)
Deathwarden robe top (tier 70),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_70)
Deathwarden robe top (tier 80),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_80)
Deathwarden robe top (tier 90),100,https://runescape.wiki/w/Exchange:Deathwarden_robe_top_(tier_90)
Decimation,2,https://runescape.wiki/w/Exchange:Decimation
Deck Caster Woodcutting token,2,https://runescape.wiki/w/Exchange:Deck_Caster_Woodcutting_token
Decorated cooking urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_cooking_urn_(no_rune)
Decorated divination urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_divination_urn_(no_rune)
Decorated farming urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_farming_urn_(no_rune)
Decorated fishing urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_fishing_urn_(no_rune)
Decorated hunter urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_hunter_urn_(no_rune)
Decorated mining urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_mining_urn_(no_rune)
Decorated runecrafting urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_runecrafting_urn_(no_rune)
Decorated smithing urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_smithing_urn_(no_rune)
Decorated woodcutting urn (no rune),400,https://runescape.wiki/w/Exchange:Decorated_woodcutting_urn_(no_rune)
Defence flask (6),1000,https://runescape.wiki/w/Exchange:Defence_flask_(6)
Defence mix (1),1000,https://runescape.wiki/w/Exchange:Defence_mix_(1)
Defence mix (2),1000,https://runescape.wiki/w/Exchange:Defence_mix_(2)
Defence potion (1),1000,https://runescape.wiki/w/Exchange:Defence_potion_(1)
Defence potion (2),1000,https://runescape.wiki/w/Exchange:Defence_potion_(2)
Defence potion (3),1000,https://runescape.wiki/w/Exchange:Defence_potion_(3)
Defence potion (4),1000,https://runescape.wiki/w/Exchange:Defence_potion_(4)
Delicious honeycomb,5000,https://runescape.wiki/w/Exchange:Delicious_honeycomb
Delver's anklet (new),500,https://runescape.wiki/w/Exchange:Delver%27s_anklet_(new)
Demon Slayer ability codex,100,https://runescape.wiki/w/Exchange:Demon_Slayer_ability_codex
Demon claw,100,https://runescape.wiki/w/Exchange:Demon_claw
Demon slayer boots,1,https://runescape.wiki/w/Exchange:Demon_slayer_boots
Demon slayer circlet,1,https://runescape.wiki/w/Exchange:Demon_slayer_circlet
Demon slayer crossbow,1,https://runescape.wiki/w/Exchange:Demon_slayer_crossbow
Demon slayer gloves,1,https://runescape.wiki/w/Exchange:Demon_slayer_gloves
Demon slayer skirt,1,https://runescape.wiki/w/Exchange:Demon_slayer_skirt
Demon slayer torso,1,https://runescape.wiki/w/Exchange:Demon_slayer_torso
Demonhide,5000,https://runescape.wiki/w/Exchange:Demonhide
Demonic essence,100,https://runescape.wiki/w/Exchange:Demonic_essence
Demonic title scroll (blazing),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(blazing)
Demonic title scroll (castellan),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(castellan)
Demonic title scroll (corrupting),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(corrupting)
Demonic title scroll (deacon),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(deacon)
Demonic title scroll (executioner),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(executioner)
Demonic title scroll (frostborn),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(frostborn)
Demonic title scroll (general),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(general)
Demonic title scroll (glorious),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(glorious)
Demonic title scroll (infernal),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(infernal)
Demonic title scroll (obscured),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(obscured)
Demonic title scroll (pestilent),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(pestilent)
Demonic title scroll (rending),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(rending)
Demonic title scroll (shattering),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(shattering)
Demonic title scroll (terrifying),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(terrifying)
Demonic title scroll (the deceiver),2,https://runescape.wiki/w/Exchange:Demonic_title_scroll_(the_deceiver)
Dense honeycomb,5000,https://runescape.wiki/w/Exchange:Dense_honeycomb
Desert Wyrm scroll (Electric Lash),5000,https://runescape.wiki/w/Exchange:Desert_Wyrm_scroll_(Electric_Lash)
Desert boots,100,https://runescape.wiki/w/Exchange:Desert_boots
Desert camo legs,100,https://runescape.wiki/w/Exchange:Desert_camo_legs
Desert camo top,100,https://runescape.wiki/w/Exchange:Desert_camo_top
Desert devil fur,100,https://runescape.wiki/w/Exchange:Desert_devil_fur
Desert goat horn,10000,https://runescape.wiki/w/Exchange:Desert_goat_horn
Desert legs,100,https://runescape.wiki/w/Exchange:Desert_legs
Desert robe,100,https://runescape.wiki/w/Exchange:Desert_robe
Desert robes,100,https://runescape.wiki/w/Exchange:Desert_robes
Desert shirt,100,https://runescape.wiki/w/Exchange:Desert_shirt
Desert sole,10000,https://runescape.wiki/w/Exchange:Desert_sole
Desert top,100,https://runescape.wiki/w/Exchange:Desert_top
Desert top (overcoat),100,https://runescape.wiki/w/Exchange:Desert_top_(overcoat)
Desert wyrm pouch,5000,https://runescape.wiki/w/Exchange:Desert_wyrm_pouch
Devil's snare seed,100,https://runescape.wiki/w/Exchange:Devil%27s_snare_seed
Devourer's Guard,2,https://runescape.wiki/w/Exchange:Devourer%27s_Guard
Dharok's greataxe,10,https://runescape.wiki/w/Exchange:Dharok%27s_greataxe
Dharok's greataxe (broken),10,https://runescape.wiki/w/Exchange:Dharok%27s_greataxe_(broken)
Dharok's helm,10,https://runescape.wiki/w/Exchange:Dharok%27s_helm
Dharok's helm (broken),10,https://runescape.wiki/w/Exchange:Dharok%27s_helm_(broken)
Dharok's platebody,10,https://runescape.wiki/w/Exchange:Dharok%27s_platebody
Dharok's platebody (broken),10,https://runescape.wiki/w/Exchange:Dharok%27s_platebody_(broken)
Dharok's platelegs,10,https://runescape.wiki/w/Exchange:Dharok%27s_platelegs
Dharok's platelegs (broken),10,https://runescape.wiki/w/Exchange:Dharok%27s_platelegs_(broken)
Diamond,5000,https://runescape.wiki/w/Exchange:Diamond
Diamond Cane,2,https://runescape.wiki/w/Exchange:Diamond_Cane
Diamond Gauntlets Token,2,https://runescape.wiki/w/Exchange:Diamond_Gauntlets_Token
Diamond Suit token,2,https://runescape.wiki/w/Exchange:Diamond_Suit_token
Diamond amulet,5000,https://runescape.wiki/w/Exchange:Diamond_amulet
Diamond amulet (unstrung),5000,https://runescape.wiki/w/Exchange:Diamond_amulet_(unstrung)
Diamond bakriminel bolts,1000,https://runescape.wiki/w/Exchange:Diamond_bakriminel_bolts
Diamond bakriminel bolts (e),1000,https://runescape.wiki/w/Exchange:Diamond_bakriminel_bolts_(e)
Diamond bolt tips,10000,https://runescape.wiki/w/Exchange:Diamond_bolt_tips
Diamond bolts,10000,https://runescape.wiki/w/Exchange:Diamond_bolts
Diamond bolts (e),25000,https://runescape.wiki/w/Exchange:Diamond_bolts_(e)
Diamond bracelet,5000,https://runescape.wiki/w/Exchange:Diamond_bracelet
Diamond necklace,5000,https://runescape.wiki/w/Exchange:Diamond_necklace
Diamond ring,5000,https://runescape.wiki/w/Exchange:Diamond_ring
Dinarrow,10000,https://runescape.wiki/w/Exchange:Dinarrow
Dinosaur 'propellant',30000,https://runescape.wiki/w/Exchange:Dinosaur_%27propellant%27
Dinosaur bones,5000,https://runescape.wiki/w/Exchange:Dinosaur_bones
Dinosaur claws,1000,https://runescape.wiki/w/Exchange:Dinosaur_claws
