item,amount,url,price,max_spend,item_id,official_ge_url,trade_volume,error
Magic logs,25000,https://runescape.wiki/w/Exchange:Magic_logs,859,21475000,1513,https://secure.runescape.com/m=itemdb_rs/Magic+logs/viewitem?obj=1513,,No trade180.push entries found in response text
Mask of the Matriarchs,1,https://runescape.wiki/w/Exchange:Mask_of_the_Matriarchs,21409036,21409036,57659,https://secure.runescape.com/m=itemdb_rs/Mask+of+the+Matriarchs/viewitem?obj=57659,,No trade180.push entries found in response text
Off-hand drygore rapier,1,https://runescape.wiki/w/Exchange:Off-hand_drygore_rapier,21408554,21408554,26583,https://secure.runescape.com/m=itemdb_rs/Off-hand+drygore+rapier/viewitem?obj=26583,,No trade180.push entries found in response text
Sanfew serum flask (6),1000,https://runescape.wiki/w/Exchange:Sanfew_serum_flask_(6),21375,21375000,23567,https://secure.runescape.com/m=itemdb_rs/Sanfew+serum+flask+%286%29/viewitem?obj=23567,,No trade180.push entries found in response text
Shadow gem crown token,2,https://runescape.wiki/w/Exchange:Shadow_gem_crown_token,10684101,21368202,44151,https://secure.runescape.com/m=itemdb_rs/Shadow+gem+crown+token/viewitem?obj=44151,,No trade180.push entries found in response text
Fish in a bag token,2,https://runescape.wiki/w/Exchange:Fish_in_a_bag_token,10644438,21288876,42424,https://secure.runescape.com/m=itemdb_rs/Fish+in+a+bag+token/viewitem?obj=42424,0,
Akrisae's robe top (broken),10,https://runescape.wiki/w/Exchange:Akrisae%27s_robe_top_(broken),2125975,21259750,21758,https://secure.runescape.com/m=itemdb_rs/Akrisae%27s+robe+top+%28broken%29/viewitem?obj=21758,,No trade180.push entries found in response text
Blood Reaver scroll (Blood Siphon),5000,https://runescape.wiki/w/Exchange:Blood_Reaver_scroll_(Blood_Siphon),4250,21250000,49407,https://secure.runescape.com/m=itemdb_rs/Blood+Reaver+scroll+%28Blood+Siphon%29/viewitem?obj=49407,,No trade180.push entries found in response text
Compass rose,5000,https://runescape.wiki/w/Exchange:Compass_rose,4241,21205000,50688,https://secure.runescape.com/m=itemdb_rs/Compass+rose/viewitem?obj=50688,,No trade180.push entries found in response text
Bane armoured boots + 4,100,https://runescape.wiki/w/Exchange:Bane_armoured_boots_%2B_4,211733,21173300,45289,https://secure.runescape.com/m=itemdb_rs/Bane+armoured+boots+%2B+4/viewitem?obj=45289,,No trade180.push entries found in response text
Tiny bladed steel salvage,25000,https://runescape.wiki/w/Exchange:Tiny_bladed_steel_salvage,845,21125000,47156,https://secure.runescape.com/m=itemdb_rs/Tiny+bladed+steel+salvage/viewitem?obj=47156,,No trade180.push entries found in response text
Black yo-yo,2,https://runescape.wiki/w/Exchange:Black_yo-yo,10541576,21083152,60003,https://secure.runescape.com/m=itemdb_rs/Black+yo-yo/viewitem?obj=60003,,No trade180.push entries found in response text
Daisy Basket Token,2,https://runescape.wiki/w/Exchange:Daisy_Basket_Token,10533841,21067682,58812,https://secure.runescape.com/m=itemdb_rs/Daisy+Basket+Token/viewitem?obj=58812,,No trade180.push entries found in response text
Batnado Teleport token,2,https://runescape.wiki/w/Exchange:Batnado_Teleport_token,10526390,21052780,59811,https://secure.runescape.com/m=itemdb_rs/Batnado+Teleport+token/viewitem?obj=59811,,No trade180.push entries found in response text
Grimy toadflax,10000,https://runescape.wiki/w/Exchange:Grimy_toadflax,2104,21040000,3049,https://secure.runescape.com/m=itemdb_rs/Grimy+toadflax/viewitem?obj=3049,,No trade180.push entries found in response text
Costume skipping ticket,200,https://runescape.wiki/w/Exchange:Costume_skipping_ticket,105003,21000600,33507,https://secure.runescape.com/m=itemdb_rs/Costume+skipping+ticket/viewitem?obj=33507,,No trade180.push entries found in response text
Mithril dart tip,100000,https://runescape.wiki/w/Exchange:Mithril_dart_tip,210,21000000,822,https://secure.runescape.com/m=itemdb_rs/Mithril+dart+tip/viewitem?obj=822,,No trade180.push entries found in response text
Necronium armoured boots + 4,100,https://runescape.wiki/w/Exchange:Necronium_armoured_boots_%2B_4,209625,20962500,46507,https://secure.runescape.com/m=itemdb_rs/Necronium+armoured+boots+%2B+4/viewitem?obj=46507,,No trade180.push entries found in response text
Medium plated bronze salvage,25000,https://runescape.wiki/w/Exchange:Medium_plated_bronze_salvage,835,20875000,47110,https://secure.runescape.com/m=itemdb_rs/Medium+plated+bronze+salvage/viewitem?obj=47110,,No trade180.push entries found in response text
Light creature pouch,5000,https://runescape.wiki/w/Exchange:Light_creature_pouch,4173,20865000,32829,https://secure.runescape.com/m=itemdb_rs/Light+creature+pouch/viewitem?obj=32829,,No trade180.push entries found in response text
Drygore rapier,1,https://runescape.wiki/w/Exchange:Drygore_rapier,20861971,20861971,26579,https://secure.runescape.com/m=itemdb_rs/Drygore+rapier/viewitem?obj=26579,,No trade180.push entries found in response text
Mort myre fungus,10000,https://runescape.wiki/w/Exchange:Mort_myre_fungus,2085,20850000,2970,https://secure.runescape.com/m=itemdb_rs/Mort+myre+fungus/viewitem?obj=2970,132533,
Bird whistle,100,https://runescape.wiki/w/Exchange:Bird_whistle,208377,20837700,58256,https://secure.runescape.com/m=itemdb_rs/Bird+whistle/viewitem?obj=58256,,No trade180.push entries found in response text
Perfect juju herblore potion (2),1000,https://runescape.wiki/w/Exchange:Perfect_juju_herblore_potion_(2),20779,20779000,32803,https://secure.runescape.com/m=itemdb_rs/Perfect+juju+herblore+potion+%282%29/viewitem?obj=32803,0,
Juju farming potion (2),1000,https://runescape.wiki/w/Exchange:Juju_farming_potion_(2),20773,20773000,20013,https://secure.runescape.com/m=itemdb_rs/Juju+farming+potion+%282%29/viewitem?obj=20013,,No trade180.push entries found in response text
Keg companion pet token,2,https://runescape.wiki/w/Exchange:Keg_companion_pet_token,10377487,20754974,41181,https://secure.runescape.com/m=itemdb_rs/Keg+companion+pet+token/viewitem?obj=41181,,No trade180.push entries found in response text
Elder shieldbow (unstrung),10000,https://runescape.wiki/w/Exchange:Elder_shieldbow_(unstrung),2074,20740000,29734,https://secure.runescape.com/m=itemdb_rs/Elder+shieldbow+%28unstrung%29/viewitem?obj=29734,,No trade180.push entries found in response text
Bane gauntlets + 4,100,https://runescape.wiki/w/Exchange:Bane_gauntlets_%2B_4,207270,20727000,45315,https://secure.runescape.com/m=itemdb_rs/Bane+gauntlets+%2B+4/viewitem?obj=45315,,No trade180.push entries found in response text
Bane longsword + 2,100,https://runescape.wiki/w/Exchange:Bane_longsword_%2B_2,207167,20716700,45086,https://secure.runescape.com/m=itemdb_rs/Bane+longsword+%2B+2/viewitem?obj=45086,,No trade180.push entries found in response text
Kwuarm incense sticks,1000,https://runescape.wiki/w/Exchange:Kwuarm_incense_sticks,20703,20703000,47709,https://secure.runescape.com/m=itemdb_rs/Kwuarm+incense+sticks/viewitem?obj=47709,,No trade180.push entries found in response text
Bronze bar,10000,https://runescape.wiki/w/Exchange:Bronze_bar,2062,20620000,2349,https://secure.runescape.com/m=itemdb_rs/Bronze+bar/viewitem?obj=2349,,No trade180.push entries found in response text
Albino rat pouch,5000,https://runescape.wiki/w/Exchange:Albino_rat_pouch,4121,20605000,12067,https://secure.runescape.com/m=itemdb_rs/Albino+rat+pouch/viewitem?obj=12067,18,
Masterwork blue cloth,100,https://runescape.wiki/w/Exchange:Masterwork_blue_cloth,206041,20604100,59078,https://secure.runescape.com/m=itemdb_rs/Masterwork+blue+cloth/viewitem?obj=59078,,No trade180.push entries found in response text
Dark Phoenix Knight Armour token,2,https://runescape.wiki/w/Exchange:Dark_Phoenix_Knight_Armour_token,10299901,20599802,60032,https://secure.runescape.com/m=itemdb_rs/Dark+Phoenix+Knight+Armour+token/viewitem?obj=60032,,No trade180.push entries found in response text
Lantadyme incense sticks,1000,https://runescape.wiki/w/Exchange:Lantadyme_incense_sticks,20599,20599000,47713,https://secure.runescape.com/m=itemdb_rs/Lantadyme+incense+sticks/viewitem?obj=47713,,No trade180.push entries found in response text
Jas demonbane arrow,10000,https://runescape.wiki/w/Exchange:Jas_demonbane_arrow,2058,20580000,53050,https://secure.runescape.com/m=itemdb_rs/Jas+demonbane+arrow/viewitem?obj=53050,,No trade180.push entries found in response text
Lemon parasol,2,https://runescape.wiki/w/Exchange:Lemon_parasol,10274087,20548174,37876,https://secure.runescape.com/m=itemdb_rs/Lemon+parasol/viewitem?obj=37876,,No trade180.push entries found in response text
Malevolent kiteshield,1,https://runescape.wiki/w/Exchange:Malevolent_kiteshield,20532521,20532521,30014,https://secure.runescape.com/m=itemdb_rs/Malevolent+kiteshield/viewitem?obj=30014,,No trade180.push entries found in response text
Medium bladed bronze salvage,25000,https://runescape.wiki/w/Exchange:Medium_bladed_bronze_salvage,820,20500000,47080,https://secure.runescape.com/m=itemdb_rs/Medium+bladed+bronze+salvage/viewitem?obj=47080,,No trade180.push entries found in response text
Irit potion (unfinished),10000,https://runescape.wiki/w/Exchange:Irit_potion_(unfinished),2048,20480000,101,https://secure.runescape.com/m=itemdb_rs/Irit+potion+%28unfinished%29/viewitem?obj=101,,No trade180.push entries found in response text
Spirit weed incense sticks,1000,https://runescape.wiki/w/Exchange:Spirit_weed_incense_sticks,20477,20477000,47705,https://secure.runescape.com/m=itemdb_rs/Spirit+weed+incense+sticks/viewitem?obj=47705,,No trade180.push entries found in response text
Masterwork melee boots,2,https://runescape.wiki/w/Exchange:Masterwork_melee_boots,10230496,20460992,45965,https://secure.runescape.com/m=itemdb_rs/Masterwork+melee+boots/viewitem?obj=45965,38,
Masterwork melee gloves,2,https://runescape.wiki/w/Exchange:Masterwork_melee_gloves,10220684,20441368,45960,https://secure.runescape.com/m=itemdb_rs/Masterwork+melee+gloves/viewitem?obj=45960,,No trade180.push entries found in response text
Hellhound scroll (Soul Food),5000,https://runescape.wiki/w/Exchange:Hellhound_scroll_(Soul_Food),4086,20430000,49413,https://secure.runescape.com/m=itemdb_rs/Hellhound+scroll+%28Soul+Food%29/viewitem?obj=49413,,No trade180.push entries found in response text
Dragonstone,5000,https://runescape.wiki/w/Exchange:Dragonstone,4080,20400000,1615,https://secure.runescape.com/m=itemdb_rs/Dragonstone/viewitem?obj=1615,3395142,
Zogre bones,10000,https://runescape.wiki/w/Exchange:Zogre_bones,2040,20400000,4812,https://secure.runescape.com/m=itemdb_rs/Zogre+bones/viewitem?obj=4812,,No trade180.push entries found in response text
Elder rune round shield + 1,100,https://runescape.wiki/w/Exchange:Elder_rune_round_shield_%2B_1,203931,20393100,45753,https://secure.runescape.com/m=itemdb_rs/Elder+rune+round+shield+%2B+1/viewitem?obj=45753,,No trade180.push entries found in response text
Black dragon egg (unchecked),100,https://runescape.wiki/w/Exchange:Black_dragon_egg_(unchecked),203616,20361600,43724,https://secure.runescape.com/m=itemdb_rs/Black+dragon+egg+%28unchecked%29/viewitem?obj=43724,,No trade180.push entries found in response text
Necronium gauntlets + 4,100,https://runescape.wiki/w/Exchange:Necronium_gauntlets_%2B_4,203173,20317300,46533,https://secure.runescape.com/m=itemdb_rs/Necronium+gauntlets+%2B+4/viewitem?obj=46533,,No trade180.push entries found in response text
Geyser titan pouch,5000,https://runescape.wiki/w/Exchange:Geyser_titan_pouch,4061,20305000,12786,https://secure.runescape.com/m=itemdb_rs/Geyser+titan+pouch/viewitem?obj=12786,2113651,
Vulnerability bomb,1000,https://runescape.wiki/w/Exchange:Vulnerability_bomb,20273,20273000,48951,https://secure.runescape.com/m=itemdb_rs/Vulnerability+bomb/viewitem?obj=48951,,No trade180.push entries found in response text
Divine Moon Guard and Lantern override token,2,https://runescape.wiki/w/Exchange:Divine_Moon_Guard_and_Lantern_override_token,10114522,20229044,57551,https://secure.runescape.com/m=itemdb_rs/Divine+Moon+Guard+and+Lantern+override+token/viewitem?obj=57551,,No trade180.push entries found in response text
Ancient staff,100,https://runescape.wiki/w/Exchange:Ancient_staff,202214,20221400,4675,https://secure.runescape.com/m=itemdb_rs/Ancient+staff/viewitem?obj=4675,,No trade180.push entries found in response text
Waterfiend scroll (Straight Flush),5000,https://runescape.wiki/w/Exchange:Waterfiend_scroll_(Straight_Flush),4025,20125000,49422,https://secure.runescape.com/m=itemdb_rs/Waterfiend+scroll+%28Straight+Flush%29/viewitem?obj=49422,,No trade180.push entries found in response text
Samaden potion (unfinished),1000,https://runescape.wiki/w/Exchange:Samaden_potion_(unfinished),20110,20110000,20002,https://secure.runescape.com/m=itemdb_rs/Samaden+potion+%28unfinished%29/viewitem?obj=20002,,No trade180.push entries found in response text
Death lotus extract,100,https://runescape.wiki/w/Exchange:Death_lotus_extract,200976,20097600,43070,https://secure.runescape.com/m=itemdb_rs/Death+lotus+extract/viewitem?obj=43070,,No trade180.push entries found in response text
Perfect juju herblore flask (6),100,https://runescape.wiki/w/Exchange:Perfect_juju_herblore_flask_(6),200828,20082800,32931,https://secure.runescape.com/m=itemdb_rs/Perfect+juju+herblore+flask+%286%29/viewitem?obj=32931,,No trade180.push entries found in response text
Weapon poison++ flask (3),1000,https://runescape.wiki/w/Exchange:Weapon_poison%2B%2B_flask_(3),20054,20054000,25539,https://secure.runescape.com/m=itemdb_rs/Weapon+poison%2B%2B+flask+%283%29/viewitem?obj=25539,,No trade180.push entries found in response text
Merciless kiteshield,1,https://runescape.wiki/w/Exchange:Merciless_kiteshield,20046158,20046158,30022,https://secure.runescape.com/m=itemdb_rs/Merciless+kiteshield/viewitem?obj=30022,,No trade180.push entries found in response text
Rose tinted glasses,2,https://runescape.wiki/w/Exchange:Rose_tinted_glasses,9995742,19991484,54409,https://secure.runescape.com/m=itemdb_rs/Rose+tinted+glasses/viewitem?obj=54409,,No trade180.push entries found in response text
Plague doctor teleport override token,2,https://runescape.wiki/w/Exchange:Plague_doctor_teleport_override_token,9991277,19982554,53314,https://secure.runescape.com/m=itemdb_rs/Plague+doctor+teleport+override+token/viewitem?obj=53314,2,
Mining accumulator,200,https://runescape.wiki/w/Exchange:Mining_accumulator,99537,19907400,36376,https://secure.runescape.com/m=itemdb_rs/Mining+accumulator/viewitem?obj=36376,,No trade180.push entries found in response text
Antipoison++ flask (6),1000,https://runescape.wiki/w/Exchange:Antipoison%2B%2B_flask_(6),19906,19906000,23591,https://secure.runescape.com/m=itemdb_rs/Antipoison%2B%2B+flask+%286%29/viewitem?obj=23591,,No trade180.push entries found in response text
Zarosian essence,100,https://runescape.wiki/w/Exchange:Zarosian_essence,198841,19884100,37030,https://secure.runescape.com/m=itemdb_rs/Zarosian+essence/viewitem?obj=37030,1987,
Meteorite cannonball,10000,https://runescape.wiki/w/Exchange:Meteorite_cannonball,1988,19880000,59756,https://secure.runescape.com/m=itemdb_rs/Meteorite+cannonball/viewitem?obj=59756,,No trade180.push entries found in response text
Burnt bones,10000,https://runescape.wiki/w/Exchange:Burnt_bones,1981,19810000,528,https://secure.runescape.com/m=itemdb_rs/Burnt+bones/viewitem?obj=528,,No trade180.push entries found in response text
Diamond bracelet,5000,https://runescape.wiki/w/Exchange:Diamond_bracelet,3960,19800000,11092,https://secure.runescape.com/m=itemdb_rs/Diamond+bracelet/viewitem?obj=11092,1043,
Arcane sigil,1,https://runescape.wiki/w/Exchange:Arcane_sigil,19795558,19795558,13746,https://secure.runescape.com/m=itemdb_rs/Arcane+sigil/viewitem?obj=13746,,No trade180.push entries found in response text
Daemoncap zygomite (unchecked),100,https://runescape.wiki/w/Exchange:Daemoncap_zygomite_(unchecked),197767,19776700,43687,https://secure.runescape.com/m=itemdb_rs/Daemoncap+zygomite+%28unchecked%29/viewitem?obj=43687,,No trade180.push entries found in response text
Avantoe potion (unfinished),10000,https://runescape.wiki/w/Exchange:Avantoe_potion_(unfinished),1976,19760000,103,https://secure.runescape.com/m=itemdb_rs/Avantoe+potion+%28unfinished%29/viewitem?obj=103,72007,
Rune platebody + 3,100,https://runescape.wiki/w/Exchange:Rune_platebody_%2B_3,197387,19738700,46885,https://secure.runescape.com/m=itemdb_rs/Rune+platebody+%2B+3/viewitem?obj=46885,,No trade180.push entries found in response text
Runecrafting potion (3),1000,https://runescape.wiki/w/Exchange:Runecrafting_potion_(3),19732,19732000,44055,https://secure.runescape.com/m=itemdb_rs/Runecrafting+potion+%283%29/viewitem?obj=44055,,No trade180.push entries found in response text
Green dragonhide chaps,5000,https://runescape.wiki/w/Exchange:Green_dragonhide_chaps,3935,19675000,1099,https://secure.runescape.com/m=itemdb_rs/Green+dragonhide+chaps/viewitem?obj=1099,,No trade180.push entries found in response text
